"Date","Longitude","Latitude","Elevation","Max Temperature","Min Temperature","Precipitation","Wind","Relative Humidity","Solar"
"2/16/1979","-65.3125","-26.6956005096436","1175","23.74","9.58499999999998","0.0068664528","2.69000183679785","0.693357805108608","28.859005728",
"2/17/1979","-65.3125","-26.6956005096436","1175","25.481","11.263","0.0137329056","2.28368871232493","0.742843359964988","30.358628928",
"2/18/1979","-65.3125","-26.6956005096436","1175","24.968","10.588","0","1.93664837594222","0.766799811234835","28.353375",
"2/19/1979","-65.3125","-26.6956005096436","1175","25.207","15.356","5.513762628","2.65622770438988","0.835608249743434","12.66732504",
"2/20/1979","-65.3125","-26.6956005096436","1175","21.373","10.122","21.9435048792","4.94186390399318","0.838282943339309","20.23756164",
"2/21/1979","-65.3125","-26.6956005096436","1175","23.154","10.062","0.197410644","3.14228847942033","0.731038001722307","28.00496664",
"2/22/1979","-65.3125","-26.6956005096436","1175","25","8.70400000000001","1.0488497184","2.13229760189294","0.800217027387752","28.058118192",
"2/23/1979","-65.3125","-26.6956005096436","1175","27.288","11.425","2.2539132","2.05212266545864","0.756183256470058","30.650230512",
"2/24/1979","-65.3125","-26.6956005096436","1175","26.366","12.575","5.9206032","2.22201099610805","0.793355606347896","29.45272932",
"2/25/1979","-65.3125","-26.6956005096436","1175","20.416","13.6","47.26524168","1.97382127745914","0.961261931498604","6.11049582",
"2/26/1979","-65.3125","-26.6956005096436","1175","17.351","15.595","44.745274692","1.17705268505412","0.970675789029633","4.1047335",
"2/27/1979","-65.3125","-26.6956005096436","1175","25.681","13.759","7.209777024","2.16947310661683","0.847949828502438","26.700751728",
"2/28/1979","-65.3125","-26.6956005096436","1175","24.749","14.479","5.379867396","3.20487159250291","0.805237586366128","28.31175018",
"3/1/1979","-65.3125","-26.6956005096436","1175","21.804","14.57","7.28702802","3.41550677229793","0.912466415675391","16.16529132",
"3/2/1979","-65.3125","-26.6956005096436","1175","24.521","15.149","0.5046847344","4.20734621469403","0.828948430869039","22.387668552",
"3/3/1979","-65.3125","-26.6956005096436","1175","24.645","15.475","16.32499848","2.16929832990761","0.917071418901244","17.8200063",
"3/4/1979","-65.3125","-26.6956005096436","1175","24.586","16.38","26.26076016","1.77051086816565","0.930892344428267","23.972627448",
"3/5/1979","-65.3125","-26.6956005096436","1175","26.916","16.572","10.821533076","2.31627587002568","0.859161936827296","28.120444128",
"3/6/1979","-65.3125","-26.6956005096436","1175","28.008","14.716","12.950138412","1.85239765959599","0.858925961643903","27.88807914",
"3/7/1979","-65.3125","-26.6956005096436","1175","20.421","8.96300000000002","19.7788248","3.9115207314916","0.83438017226235","5.25324393",
"3/8/1979","-65.3125","-26.6956005096436","1175","21.45","5.81900000000002","0","1.97660095332159","0.750155804061991","27.458208072",
"3/9/1979","-65.3125","-26.6956005096436","1175","21.961","9.178","0.00686646","2.94192059561986","0.71912093305562","26.875684368",
"3/10/1979","-65.3125","-26.6956005096436","1175","19.768","10.126","2.9903441544","1.73723344874421","0.910625648529942","11.67637698",
"3/11/1979","-65.3125","-26.6956005096436","1175","14.599","13.216","8.251767","1.66607357157877","0.982027403735147","2.87848062",
"3/12/1979","-65.3125","-26.6956005096436","1175","14.646","13.237","6.51282696","1.21591285316241","0.984397021730867","2.436018768",
"3/13/1979","-65.3125","-26.6956005096436","1175","20.601","13.174","2.5560377064","1.67674451078764","0.89322021557794","13.03132662",
"3/14/1979","-65.3125","-26.6956005096436","1175","23.114","9.98200000000003","1.493453808","1.68848147798645","0.860390085747424","14.619596472",
"3/15/1979","-65.3125","-26.6956005096436","1175","22.94","10.98","10.6876368","1.87978879372089","0.895767756912296","23.077291032",
"3/16/1979","-65.3125","-26.6956005096436","1175","20.555","11.33","18.153194184","1.59075971717409","0.951305520567478","11.720424132",
"3/17/1979","-65.3125","-26.6956005096436","1175","24.567","10.717","4.7172563064","2.21620744912232","0.881862215033014","15.236713152",
"3/18/1979","-65.3125","-26.6956005096436","1175","26.02","12.812","2.823829452","2.50078972153191","0.860849590467311","16.696294992",
"3/19/1979","-65.3125","-26.6956005096436","1175","24.99","13.838","16.9155126","2.24338852586912","0.880445794693464","23.826268728",
"3/20/1979","-65.3125","-26.6956005096436","1175","26.873","15.916","4.2640696224","2.81269711884381","0.828549113457319","25.299279648",
"3/21/1979","-65.3125","-26.6956005096436","1175","24.551","14.795","15.6332022264","2.05732959923332","0.899985043461403","13.696195608",
"3/22/1979","-65.3125","-26.6956005096436","1175","17.715","13.465","11.583708984","1.99945411762888","0.979141904052105","2.576082888",
"3/23/1979","-65.3125","-26.6956005096436","1175","14.731","9.947","4.682924316","2.29553658850787","0.960162553845514","4.641633738",
"3/24/1979","-65.3125","-26.6956005096436","1175","19.059","7.38600000000002","0.6231305088","1.63485086669858","0.867082082729034","17.12031156",
"3/25/1979","-65.3125","-26.6956005096436","1175","18.058","12.614","0.909805716","2.75968895716635","0.891109246013405","11.74860144",
"3/26/1979","-65.3125","-26.6956005096436","1175","17.552","13.397","4.126739544","2.24518729164642","0.956763533323618","6.221195352",
"3/27/1979","-65.3125","-26.6956005096436","1175","18.599","13.412","9.37270908","1.51398809347151","0.961111549981936","8.117777808",
"3/28/1979","-65.3125","-26.6956005096436","1175","16.954","10.583","6.969446676","1.79631763711959","0.964835423725214","4.858984872",
"3/29/1979","-65.3125","-26.6956005096436","1175","22.965","8.08999999999998","6.085393632","1.93446747850067","0.833025083239369","23.09181066",
"3/30/1979","-65.3125","-26.6956005096436","1175","16.685","11.156","3.718189332","1.97420087079474","0.940674427007396","9.68883912",
"3/31/1979","-65.3125","-26.6956005096436","1175","23.353","7.59699999999998","0.02746584","2.15403664549611","0.805042454368447","23.803431192",
"4/1/1979","-65.3125","-26.6956005096436","1175","24.989","12.255","0","2.73243440922875","0.686480947058658","24.925221792",
"4/2/1979","-65.3125","-26.6956005096436","1175","24.414","11.876","4.178237616","2.13593416493731","0.803520645776032","23.0785299",
"4/3/1979","-65.3125","-26.6956005096436","1175","16.581","8.63200000000001","15.02379612","3.65198269304877","0.987864784253757","1.593900252",
"4/4/1979","-65.3125","-26.6956005096436","1175","8.51299999999998","5.73899999999998","6.71539104","2.94467758288275","0.993479795631883","1.855462572",
"4/5/1979","-65.3125","-26.6956005096436","1175","11.368","0.312999999999988","0.367355268","3.10036232921469","0.818984514357548","20.0675772",
"4/6/1979","-65.3125","-26.6956005096436","1175","15.712","-0.478000000000009","0","1.85975141507687","0.72198635931267","24.9775902",
"4/7/1979","-65.3125","-26.6956005096436","1175","17.832","0.380999999999972","0.02746584","2.13191904782979","0.811102231755986","23.6904759",
"4/8/1979","-65.3125","-26.6956005096436","1175","18.073","2.39499999999998","0.690079032","1.91201473724363","0.862460521146292","18.32619168",
"4/9/1979","-65.3125","-26.6956005096436","1175","21.195","5.34199999999998","0.2952574128","2.02011743953112","0.810239502603243","23.8188366",
"4/10/1979","-65.3125","-26.6956005096436","1175","22.252","10.035","1.647949752","2.6268220055889","0.702350048089304","21.87618984",
"4/11/1979","-65.3125","-26.6956005096436","1175","15.238","13.425","19.11448872","1.98986566938491","0.983374929607153","1.31101866",
"4/12/1979","-65.3125","-26.6956005096436","1175","14.273","12.562","11.85150708","1.88243625934983","0.990536580931237","1.90141911",
"4/13/1979","-65.3125","-26.6956005096436","1175","12.743","8.96800000000002","13.09776156","1.94329004514746","0.98879784240542","1.65358098",
"4/14/1979","-65.3125","-26.6956005096436","1175","18.132","3.81200000000001","1.1140816464","1.62098830856733","0.862097438058943","18.80184339",
"4/15/1979","-65.3125","-26.6956005096436","1175","22.754","6.803","0.0171661392","2.53016706505874","0.742769851194147","23.02414092",
"4/16/1979","-65.3125","-26.6956005096436","1175","23.045","9.017","0","2.26187270795568","0.749033561460453","22.3837938",
"4/17/1979","-65.3125","-26.6956005096436","1175","24.923","9.44099999999997","0","2.78000649230937","0.607545670934722","22.5149067",
"4/18/1979","-65.3125","-26.6956005096436","1175","24.461","10.026","0","2.03483733623691","0.778557339414886","21.69506178",
"4/19/1979","-65.3125","-26.6956005096436","1175","22.844","11.092","1.874542464","2.39462298730934","0.809024041495335","19.0107558",
"4/20/1979","-65.3125","-26.6956005096436","1175","21.124","8.72000000000003","2.4822232704","1.99610749277167","0.792314584135299","18.89425548",
"4/21/1979","-65.3125","-26.6956005096436","1175","19.759","7.59100000000001","0.568199268","2.01434907542763","0.807031414262732","11.11196232",
"4/22/1979","-65.3125","-26.6956005096436","1175","16.803","7.54500000000002","14.920808976","1.40251605850072","0.948352895507138","9.05006898",
"4/23/1979","-65.3125","-26.6956005096436","1175","16.736","12.201","10.055924712","1.60441092496489","0.965921112940301","6.1695558",
"4/24/1979","-65.3125","-26.6956005096436","1175","14.948","11.825","4.288100148","1.97511908790407","0.972289737989985","4.3585866",
"4/25/1979","-65.3125","-26.6956005096436","1175","13.874","11.479","4.49066304","1.74430391281542","0.984109106516271","2.60448858",
"4/26/1979","-65.3125","-26.6956005096436","1175","15.573","9.90699999999998","12.459183012","1.50029141360493","0.958310861666396","9.00410634",
"4/27/1979","-65.3125","-26.6956005096436","1175","19.351","7.05900000000003","0.43945344","2.09960070800124","0.854974061590701","16.44187032",
"4/28/1979","-65.3125","-26.6956005096436","1175","19.567","6.589","5.122378008","1.85712768519009","0.856683377765674","16.6997313",
"4/29/1979","-65.3125","-26.6956005096436","1175","14.461","8.154","1.7681122224","2.12616992040208","0.888854215414056","9.35347014",
"4/30/1979","-65.3125","-26.6956005096436","1175","17.274","6.80399999999997","0.47721852","1.81680583055093","0.856192582808844","10.56729078",
"5/1/1979","-65.3125","-26.6956005096436","1175","20.021","6.01799999999997","0.0137329056","2.47028325051567","0.827350070209357","19.81057734",
"5/2/1979","-65.3125","-26.6956005096436","1175","22.281","8.31999999999999","0","2.27354637991458","0.721584525388242","19.8429741",
"5/3/1979","-65.3125","-26.6956005096436","1175","18.188","11.043","6.849285912","3.14054606139226","0.755083406932692","10.71900108",
"5/4/1979","-65.3125","-26.6956005096436","1175","19.432","10.295","8.59680468","3.53216475067062","0.865327402363082","16.21265904",
"5/5/1979","-65.3125","-26.6956005096436","1175","17.949","6.19099999999997","1.20506328","1.99211089448518","0.838638552091069","12.93806016",
"5/6/1979","-65.3125","-26.6956005096436","1175","18.697","10.404","1.167297444","1.69815494766083","0.878601680910006","13.373098272",
"5/7/1979","-65.3125","-26.6956005096436","1175","19.086","7.42899999999997","2.8392789528","1.85003577007999","0.858169529281457","12.56625252",
"5/8/1979","-65.3125","-26.6956005096436","1175","13.978","9.89100000000002","6.500815308","1.62228645893735","0.939713900517885","4.984650792",
"5/9/1979","-65.3125","-26.6956005096436","1175","16.973","4.24599999999998","0.0446319792","2.01121758898641","0.822820672784022","18.4568634",
"5/10/1979","-65.3125","-26.6956005096436","1175","20.354","8.16899999999998","0.0446319864","2.31929778601446","0.755932363219645","18.51075396",
"5/11/1979","-65.3125","-26.6956005096436","1175","18.756","7.63600000000002","0.0823974624","2.06696404408101","0.824018989034555","18.0554616",
"5/12/1979","-65.3125","-26.6956005096436","1175","19.291","7.58499999999998","0.631713744","1.93539405809541","0.845875663484477","16.87483008",
"5/13/1979","-65.3125","-26.6956005096436","1175","18.554","11.352","1.448821332","1.73659884443626","0.89703576151397","12.363750072",
"5/14/1979","-65.3125","-26.6956005096436","1175","18.154","10.964","3.2512672944","1.86455917700754","0.91620215137041","8.3508732",
"5/15/1979","-65.3125","-26.6956005096436","1175","20.728","10.044","0.6591797064","1.94040436016499","0.852327995216972","17.40448152",
"5/16/1979","-65.3125","-26.6956005096436","1175","20.179","9.26900000000001","0.70381134","2.15560992903024","0.790428577033625","17.33922432",
"5/17/1979","-65.3125","-26.6956005096436","1175","22.044","10.035","0.38795508","2.22712080933489","0.793110529382671","17.27285832",
"5/18/1979","-65.3125","-26.6956005096436","1175","17.353","9.16399999999999","0.4737849768","2.36323293201318","0.863753063605083","7.0615674",
"5/19/1979","-65.3125","-26.6956005096436","1175","20.359","7.93799999999999","0","2.16836873113489","0.804453760592839","17.1763218",
"5/20/1979","-65.3125","-26.6956005096436","1175","22.03","9.07499999999999","0","2.35360278746153","0.772380265808355","17.0294625",
"5/21/1979","-65.3125","-26.6956005096436","1175","22.368","9.11500000000001","0","2.5341020119854","0.699575696472552","16.944639768",
"5/22/1979","-65.3125","-26.6956005096436","1175","12.921","9.78100000000001","3.69072072","2.53125675562024","0.951724461092793","2.08231767",
"5/23/1979","-65.3125","-26.6956005096436","1175","17.802","5.553","0.05493168","1.83374138670638","0.847110769438223","16.872861168",
"5/24/1979","-65.3125","-26.6956005096436","1175","21.302","8.83499999999998","0","2.53652069619295","0.747502804124278","16.941941568",
"5/25/1979","-65.3125","-26.6956005096436","1175","21.273","10.616","0.250625412","3.44498946263143","0.678828445692137","16.712101368",
"5/26/1979","-65.3125","-26.6956005096436","1175","15.902","4.78699999999998","0.3124238112","2.55750955116136","0.770849660856003","16.779479832",
"5/27/1979","-65.3125","-26.6956005096436","1175","20.617","4.74599999999998","0","2.72533859962155","0.635222974090978","16.700067",
"5/28/1979","-65.3125","-26.6956005096436","1175","19.961","9.86700000000002","0.80680806","3.96422904522394","0.558685744590377","16.773919632",
"5/29/1979","-65.3125","-26.6956005096436","1175","8.39699999999999","1.69999999999999","3.230666316","3.15200646675082","0.836963577531791","9.33147414",
"5/30/1979","-65.3125","-26.6956005096436","1175","12.674","-1.65199999999999","0.0171661392","2.21400499216429","0.70879337850203","16.878095568",
"5/31/1979","-65.3125","-26.6956005096436","1175","19.306","3.09300000000002","0","2.93356536976414","0.481897484529044","16.9855317",
"6/1/1979","-65.3125","-26.6956005096436","1175","19.945","7.108","0","2.45881342626364","0.561998617367349","16.6694598",
"6/2/1979","-65.3125","-26.6956005096436","1175","19.813","6.351","0","2.1067121931171","0.678620783983825","16.495544232",
"6/3/1979","-65.3125","-26.6956005096436","1175","18.021","6.57900000000001","0.0686645424","2.36858926042822","0.712827775251386","16.203153168",
"6/4/1979","-65.3125","-26.6956005096436","1175","13.403","8.29000000000002","1.936341324","2.46837414919232","0.911656649423072","4.797442872",
"6/5/1979","-65.3125","-26.6956005096436","1175","12.4","2.12200000000001","0.769043412","1.89417352840882","0.859793036060328","10.70493336",
"6/6/1979","-65.3125","-26.6956005096436","1175","13.239","0.264999999999986","0.0789642288","1.43941702942896","0.772617195891477","13.663509768",
"6/7/1979","-65.3125","-26.6956005096436","1175","14.291","2.87400000000002","0.0240326064","2.2195988117896","0.758753850731615","14.0021946",
"6/8/1979","-65.3125","-26.6956005096436","1175","16.221","3.226","0.3364563096","1.82385805339865","0.782180906787871","12.37972572",
"6/9/1979","-65.3125","-26.6956005096436","1175","16.242","4.25599999999997","0.0205993728","2.26647686261913","0.758963983331729","15.911099568",
"6/10/1979","-65.3125","-26.6956005096436","1175","16.192","3.11599999999999","0","2.18116393900724","0.682255445572314","16.1097246",
"6/11/1979","-65.3125","-26.6956005096436","1175","16.864","3.03899999999999","0","2.09228207881413","0.677020683946397","15.8931531",
"6/12/1979","-65.3125","-26.6956005096436","1175","16.073","1.93900000000002","0","1.69363616317543","0.665212502448722","15.9507",
"6/13/1979","-65.3125","-26.6956005096436","1175","6.649","-1.52800000000002","0.0274658328","2.58861345299578","0.785719909239545","12.4410393",
"6/14/1979","-65.3125","-26.6956005096436","1175","7.01999999999998","-4.16000000000003","0","1.97159129456379","0.816976411259805","15.8647437",
"6/15/1979","-65.3125","-26.6956005096436","1175","9.47500000000002","-4.11200000000002","0","1.6821093288906","0.697652396026758","15.5563884",
"6/16/1979","-65.3125","-26.6956005096436","1175","13.497","-0.435000000000002","0.0102996792","1.45473999498572","0.674133661798003","10.9049607",
"6/17/1979","-65.3125","-26.6956005096436","1175","16.459","4.755","0.0137329056","2.21317815237435","0.622644530534112","11.8361844",
"6/18/1979","-65.3125","-26.6956005096436","1175","19.42","5.101","0","2.80669396462335","0.557184539355353","15.6817098",
"6/19/1979","-65.3125","-26.6956005096436","1175","19.635","6.09800000000001","0","2.31516362836978","0.590319152877439","15.6274299",
"6/20/1979","-65.3125","-26.6956005096436","1175","14.937","5.16000000000003","0.0205993728","1.81866106924667","0.840730491296359","14.7949317",
"6/21/1979","-65.3125","-26.6956005096436","1175","16.631","3.97399999999999","0.0240325992","1.44677515483582","0.84277733471665","15.1097508",
"6/22/1979","-65.3125","-26.6956005096436","1175","19.207","5.80500000000001","0.037765512","2.10526090544257","0.773705591853901","14.2113879",
"6/23/1979","-65.3125","-26.6956005096436","1175","15.861","6.59699999999998","0","3.52143179792428","0.520656019112931","15.8439393",
"6/24/1979","-65.3125","-26.6956005096436","1175","14.437","1.702","0","2.75851795016833","0.613203254253048","15.8669982",
"6/25/1979","-65.3125","-26.6956005096436","1175","16.422","2.916","0","2.48853616620833","0.595947779891682","15.7464063",
"6/26/1979","-65.3125","-26.6956005096436","1175","16.942","4.70299999999997","0","2.31149443238479","0.684923709579276","15.531919632",
"6/27/1979","-65.3125","-26.6956005096436","1175","16.328","4.06799999999998","0.3330233064","1.68824230924138","0.765175835691926","15.3507942",
"6/28/1979","-65.3125","-26.6956005096436","1175","15.074","5.791","0.8754732504","1.36793512638891","0.877354336113877","7.831806048",
"6/29/1979","-65.3125","-26.6956005096436","1175","19.512","7.13400000000001","0.0514984248","1.96375817486067","0.757010221630219","15.1469946",
"6/30/1979","-65.3125","-26.6956005096436","1175","16.073","7.43200000000002","0.856590084","2.76624465199017","0.726656372033248","12.9212982",
"7/1/1979","-65.3125","-26.6956005096436","1175","15.087","2.41800000000001","0.47893536","2.17457328272565","0.737367291378738","15.730591032",
"7/2/1979","-65.3125","-26.6956005096436","1175","15.154","2.04700000000003","0","1.85468578911219","0.679838195006413","16.1016228",
"7/3/1979","-65.3125","-26.6956005096436","1175","16.298","2.52100000000002","0","1.91800581848802","0.721336078805785","15.831616968",
"7/4/1979","-65.3125","-26.6956005096436","1175","14.082","4.47000000000003","0.777626352","1.93568758103109","0.830690145840762","8.770158",
"7/5/1979","-65.3125","-26.6956005096436","1175","13.855","7.56999999999999","0.858307572","2.64715045653977","0.900977699843922","8.277864912",
"7/6/1979","-65.3125","-26.6956005096436","1175","16.861","4.27600000000001","0.5819317128","1.64725256375175","0.828679846727348","13.545222768",
"7/7/1979","-65.3125","-26.6956005096436","1175","15.822","4.923","0.116729784","1.72376226116029","0.811634034170517","15.744267",
"7/8/1979","-65.3125","-26.6956005096436","1175","14.916","4.74000000000001","0.0034332264","2.15635682284965","0.797914300552498","15.770973168",
"7/9/1979","-65.3125","-26.6956005096436","1175","12.292","1.23000000000002","0.0600814728","1.96565747363886","0.845413314412046","14.2868853",
"7/10/1979","-65.3125","-26.6956005096436","1175","13.381","2.60500000000002","0.0617980896","1.78776510284301","0.839278354832928","13.017651768",
"7/11/1979","-65.3125","-26.6956005096436","1175","12.968","5.11099999999999","0.0205993584","1.32503678744138","0.854251690059084","9.967390632",
"7/12/1979","-65.3125","-26.6956005096436","1175","17.452","3.13","0","2.42551377657223","0.682446494478993","12.5513973",
"7/13/1979","-65.3125","-26.6956005096436","1175","16.871","6.15100000000001","0","3.15309760739345","0.564557152086726","16.2150147",
"7/14/1979","-65.3125","-26.6956005096436","1175","16.59","3.72500000000002","0","1.55790303154172","0.81231360372332","16.0392897",
"7/15/1979","-65.3125","-26.6956005096436","1175","13.657","4.48599999999999","0","3.2489783172124","0.719481948858242","15.724514232",
"7/16/1979","-65.3125","-26.6956005096436","1175","17.438","3.18400000000003","0","2.89045388535584","0.714582454511022","16.623623232",
"7/17/1979","-65.3125","-26.6956005096436","1175","19.457","5.18599999999998","0","2.7140073251189","0.532278062567221","17.1116487",
"7/18/1979","-65.3125","-26.6956005096436","1175","13.966","4.404","0.29869074","4.5370981070574","0.529357546153624","11.435738328",
"7/19/1979","-65.3125","-26.6956005096436","1175","12.332","-1.61099999999999","0","2.55131691232949","0.573319587327126","17.363529432",
"7/20/1979","-65.3125","-26.6956005096436","1175","18.583","0.389999999999986","0","2.13772420904522","0.488041973016867","17.499375",
"7/21/1979","-65.3125","-26.6956005096436","1175","21.172","7.05900000000003","0","2.44428292820697","0.428008243237313","17.4837312",
"7/22/1979","-65.3125","-26.6956005096436","1175","17.264","6.04199999999997","0","2.4657995603597","0.602304855648814","17.185562568",
"7/23/1979","-65.3125","-26.6956005096436","1175","21.149","6.55200000000002","0","2.68176109192464","0.544714616633987","17.641908",
"7/24/1979","-65.3125","-26.6956005096436","1175","23.685","10.093","0","2.96560651318701","0.437891748736894","17.426754432",
"7/25/1979","-65.3125","-26.6956005096436","1175","20.833","10.251","0","3.06934405589653","0.435105334447649","17.6288049",
"7/26/1979","-65.3125","-26.6956005096436","1175","26.475","10.537","0","3.48304448715396","0.346127501435262","18.0275643",
"7/27/1979","-65.3125","-26.6956005096436","1175","24.561","13.609","0","3.40570156496508","0.358548125133668","17.3345607",
"7/28/1979","-65.3125","-26.6956005096436","1175","29.035","13.708","0","3.12733473896769","0.342847376105075","18.217962432",
"7/29/1979","-65.3125","-26.6956005096436","1175","29.175","15.865","0","3.21948540631607","0.331586045280312","17.971142832",
"7/30/1979","-65.3125","-26.6956005096436","1175","28.745","14.936","0","3.41259649162976","0.31760006058106","18.763480368",
"7/31/1979","-65.3125","-26.6956005096436","1175","25.669","12.205","0","2.70413842684739","0.447562791880084","18.042129",
"8/1/1979","-65.3125","-26.6956005096436","1175","21.78","12.209","0","3.05007787988363","0.549788501778602","17.066813832",
"8/2/1979","-65.3125","-26.6956005096436","1175","17.665","6.267","0","2.86689885875149","0.658084265133645","18.145631232",
"8/3/1979","-65.3125","-26.6956005096436","1175","15.935","3.91000000000003","0","2.2761727939288","0.703697661581345","18.779513832",
"8/4/1979","-65.3125","-26.6956005096436","1175","20.32","6.13799999999998","0","2.83051488787178","0.511661962191519","18.9581067",
"8/5/1979","-65.3125","-26.6956005096436","1175","22.284","6.63999999999999","0","2.3610234390731","0.648774255838717","18.5662152",
